Product ID*;Product reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Price tax excluded or Price tax included;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
53963;;Couleur:select:0;H=Argent / V= Rouge:12;KH36-EVO117;KH36-EVO117;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-EVO117_0.jpg;1;;;;
53963;;Couleur:select:0;H=Argent / V= Anthrazit:7;KH36-EVO119;KH36-EVO119;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-EVO119_0.jpg;1;;;;
53963;;Couleur:select:0;H=Noir / V=Argent:26;KH36-EVO151;KH36-EVO151;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-EVO151_0.jpg;1;;;;
53963;;Couleur:select:0;H=Noir / V=d'oré:28;KH36-EVO152;KH36-EVO152;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-EVO152_0.jpg;1;;;;
53963;;Couleur:select:0;H=Noir / V=Bleu:27;KH36-EVO154;KH36-EVO154;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-EVO154_0.jpg;1;;;;
53963;;Couleur:select:0;H=Noir / V=Noir:29;KH36-EVO155;KH36-EVO155;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-EVO155_0.jpg;1;;;;
53963;;Couleur:select:0;H=Noir / V=Rouge:30;KH36-EVO157;KH36-EVO157;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-EVO157_0.jpg;1;;;;
53963;;Couleur:select:0;H=Noir / V=Anthrazit:25;KH36-EVO159;KH36-EVO159;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-EVO159_0.jpg;1;;;;
53963;;Couleur:select:0;H=Anthrazit / V= Argent:2;KH36-EVO191;KH36-EVO191;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-EVO191_0.jpg;1;;;;
53963;;Couleur:select:0;H=Anthrazit / V= Bleu:3;KH36-EVO194;KH36-EVO194;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-EVO194_0.jpg;1;;;;
53963;;Couleur:select:0;H=Anthrazit / V= Noir:5;KH36-EVO195;KH36-EVO195;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-EVO195_0.jpg;1;;;;
53963;;Couleur:select:0;H=Anthrazit / V= Rouge:6;KH36-EVO197;KH36-EVO197;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-EVO197_0.jpg;1;;;;
53963;;Couleur:select:0;H=Anthrazit / V= Anthrazit:1;KH36-EVO199;KH36-EVO199;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-EVO199_0.jpg;1;;;;
53964;;Couleur:select:0;H=d'oré / V=Argent:20;KH36-KH121;KH36-KH121;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH121_0.jpg;1;;;;
53964;;Couleur:select:0;H=d'oré / V=d'oré:22;KH36-KH122;KH36-KH122;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH122_0.jpg;1;;;;
53964;;Couleur:select:0;H=d'oré / V=Bleu:21;KH36-KH124;KH36-KH124;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH124_0.jpg;1;;;;
53964;;Couleur:select:0;H=d'oré / V=Noir:23;KH36-KH125;KH36-KH125;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH125_0.jpg;1;;;;
53964;;Couleur:select:0;H=d'oré / V=Rouge:24;KH36-KH127;KH36-KH127;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH127_0.jpg;1;;;;
53964;;Couleur:select:0;H=d'oré / V=Anthrazit:19;KH36-KH129;KH36-KH129;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH129_0.jpg;1;;;;
53964;;Couleur:select:0;H=Bleu / V=Argent:14;KH36-KH141;KH36-KH141;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH141_0.jpg;1;;;;
53964;;Couleur:select:0;H=Bleu / V=d'oré:16;KH36-KH142;KH36-KH142;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH142_0.jpg;1;;;;
53964;;Couleur:select:0;H=Bleu / V=Bleu:15;KH36-KH144;KH36-KH144;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH144_0.jpg;1;;;;
53964;;Couleur:select:0;H=Bleu / V=Noir:17;KH36-KH145;KH36-KH145;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH145_0.jpg;1;;;;
53964;;Couleur:select:0;H=Bleu / V=Rouge:18;KH36-KH147;KH36-KH147;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH147_0.jpg;1;;;;
53964;;Couleur:select:0;H=Bleu / V=Anthrazit:13;KH36-KH149;KH36-KH149;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH149_0.jpg;1;;;;
53964;;Couleur:select:0;H=Noir / V=Argent:26;KH36-KH151;KH36-KH151;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH151_0.jpg;1;;;;
53964;;Couleur:select:0;H=Noir / V=d'oré:28;KH36-KH152;KH36-KH152;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH152_0.jpg;1;;;;
53964;;Couleur:select:0;H=Noir / V=Bleu:27;KH36-KH154;KH36-KH154;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH154_0.jpg;1;;;;
53964;;Couleur:select:0;H=Noir / V=Noir:29;KH36-KH155;KH36-KH155;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH155_0.jpg;1;;;;
53964;;Couleur:select:0;H=Noir / V=Rouge:30;KH36-KH157;KH36-KH157;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH157_0.jpg;1;;;;
53964;;Couleur:select:0;H=Noir / V=Anthrazit:25;KH36-KH159;KH36-KH159;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH159_0.jpg;1;;;;
53964;;Couleur:select:0;H=Rouge / V=Argent:32;KH36-KH171;KH36-KH171;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH171_0.jpg;1;;;;
53964;;Couleur:select:0;H=Rouge / V=d'oré:34;KH36-KH172;KH36-KH172;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH172_0.jpg;1;;;;
53964;;Couleur:select:0;H=Rouge / V=Bleu:33;KH36-KH174;KH36-KH174;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH174_0.jpg;1;;;;
53964;;Couleur:select:0;H=Rouge / V=Noir:35;KH36-KH175;KH36-KH175;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH175_0.jpg;1;;;;
53964;;Couleur:select:0;H=Rouge / V=Rouge:36;KH36-KH177;KH36-KH177;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH177_0.jpg;1;;;;
53964;;Couleur:select:0;H=Rouge / V=Anthrazit:31;KH36-KH179;KH36-KH179;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH36-KH179_0.jpg;1;;;;
53966;;Couleur:select:0;H=Argent / V= Argent:8;KH37-EVO111;KH37-EVO111;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-EVO111_0.jpg;1;;;;
53966;;Couleur:select:0;H=Argent / V= d'oré:10;KH37-EVO112;KH37-EVO112;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-EVO112_0.jpg;1;;;;
53966;;Couleur:select:0;H=Argent / V= Bleu:9;KH37-EVO114;KH37-EVO114;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-EVO114_0.jpg;1;;;;
53966;;Couleur:select:0;H=Argent / V= Rouge:12;KH37-EVO117;KH37-EVO117;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-EVO117_0.jpg;1;;;;
53966;;Couleur:select:0;H=Argent / V= Anthrazit:7;KH37-EVO119;KH37-EVO119;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-EVO119_0.jpg;1;;;;
53966;;Couleur:select:0;H=Noir / V=Argent:26;KH37-EVO151;KH37-EVO151;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-EVO151_0.jpg;1;;;;
53966;;Couleur:select:0;H=Noir / V=d'oré:28;KH37-EVO152;KH37-EVO152;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-EVO152_0.jpg;1;;;;
53966;;Couleur:select:0;H=Noir / V=Bleu:27;KH37-EVO154;KH37-EVO154;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-EVO154_0.jpg;1;;;;
53966;;Couleur:select:0;H=Noir / V=Noir:29;KH37-EVO155;KH37-EVO155;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-EVO155_0.jpg;1;;;;
53966;;Couleur:select:0;H=Noir / V=Rouge:30;KH37-EVO157;KH37-EVO157;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-EVO157_0.jpg;1;;;;
53966;;Couleur:select:0;H=Noir / V=Anthrazit:25;KH37-EVO159;KH37-EVO159;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-EVO159_0.jpg;1;;;;
53966;;Couleur:select:0;H=Anthrazit / V= Argent:2;KH37-EVO191;KH37-EVO191;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-EVO191_0.jpg;1;;;;
53966;;Couleur:select:0;H=Anthrazit / V= Noir:5;KH37-EVO195;KH37-EVO195;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-EVO195_0.jpg;1;;;;
53966;;Couleur:select:0;H=Anthrazit / V= Rouge:6;KH37-EVO197;KH37-EVO197;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-EVO197_0.jpg;1;;;;
53966;;Couleur:select:0;H=Anthrazit / V= Anthrazit:1;KH37-EVO199;KH37-EVO199;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-EVO199_0.jpg;1;;;;
53967;;Couleur:select:0;H=d'oré / V=Argent:20;KH37-KH121;KH37-KH121;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH121_0.jpg;1;;;;
53967;;Couleur:select:0;H=d'oré / V=d'oré:22;KH37-KH122;KH37-KH122;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH122_0.jpg;1;;;;
53967;;Couleur:select:0;H=d'oré / V=Bleu:21;KH37-KH124;KH37-KH124;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH124_0.jpg;1;;;;
53967;;Couleur:select:0;H=d'oré / V=Noir:23;KH37-KH125;KH37-KH125;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH125_0.jpg;1;;;;
53967;;Couleur:select:0;H=d'oré / V=Rouge:24;KH37-KH127;KH37-KH127;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH127_0.jpg;1;;;;
53967;;Couleur:select:0;H=d'oré / V=Anthrazit:19;KH37-KH129;KH37-KH129;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH129_0.jpg;1;;;;
53967;;Couleur:select:0;H=Bleu / V=Argent:14;KH37-KH141;KH37-KH141;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH141_0.jpg;1;;;;
53967;;Couleur:select:0;H=Bleu / V=d'oré:16;KH37-KH142;KH37-KH142;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH142_0.jpg;1;;;;
53967;;Couleur:select:0;H=Bleu / V=Bleu:15;KH37-KH144;KH37-KH144;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH144_0.jpg;1;;;;
53967;;Couleur:select:0;H=Bleu / V=Noir:17;KH37-KH145;KH37-KH145;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH145_0.jpg;1;;;;
53967;;Couleur:select:0;H=Bleu / V=Rouge:18;KH37-KH147;KH37-KH147;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH147_0.jpg;1;;;;
53967;;Couleur:select:0;H=Bleu / V=Anthrazit:13;KH37-KH149;KH37-KH149;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH149_0.jpg;1;;;;
53967;;Couleur:select:0;H=Noir / V=Argent:26;KH37-KH151;KH37-KH151;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH151_0.jpg;1;;;;
53967;;Couleur:select:0;H=Noir / V=d'oré:28;KH37-KH152;KH37-KH152;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH152_0.jpg;1;;;;
53967;;Couleur:select:0;H=Noir / V=Bleu:27;KH37-KH154;KH37-KH154;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH154_0.jpg;1;;;;
53967;;Couleur:select:0;H=Noir / V=Noir:29;KH37-KH155;KH37-KH155;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH155_0.jpg;1;;;;
53967;;Couleur:select:0;H=Noir / V=Rouge:30;KH37-KH157;KH37-KH157;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH157_0.jpg;1;;;;
53967;;Couleur:select:0;H=Noir / V=Anthrazit:25;KH37-KH159;KH37-KH159;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH159_0.jpg;1;;;;
53967;;Couleur:select:0;H=Rouge / V=Argent:32;KH37-KH171;KH37-KH171;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH171_0.jpg;1;;;;
53967;;Couleur:select:0;H=Rouge / V=d'oré:34;KH37-KH172;KH37-KH172;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH172_0.jpg;1;;;;
53967;;Couleur:select:0;H=Rouge / V=Bleu:33;KH37-KH174;KH37-KH174;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH174_0.jpg;1;;;;
53967;;Couleur:select:0;H=Rouge / V=Noir:35;KH37-KH175;KH37-KH175;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH175_0.jpg;1;;;;
53967;;Couleur:select:0;H=Rouge / V=Rouge:36;KH37-KH177;KH37-KH177;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH177_0.jpg;1;;;;
53967;;Couleur:select:0;H=Rouge / V=Anthrazit:31;KH37-KH179;KH37-KH179;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH37-KH179_0.jpg;1;;;;
53969;;Couleur:select:0;H=Argent / V= Argent:8;KH38-EVO111;KH38-EVO111;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-EVO111_0.jpg;1;;;;
53969;;Couleur:select:0;H=Argent / V= d'oré:10;KH38-EVO112;KH38-EVO112;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-EVO112_0.jpg;1;;;;
53969;;Couleur:select:0;H=Argent / V= Bleu:9;KH38-EVO114;KH38-EVO114;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-EVO114_0.jpg;1;;;;
53969;;Couleur:select:0;H=Argent / V= Rouge:12;KH38-EVO117;KH38-EVO117;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-EVO117_0.jpg;1;;;;
53969;;Couleur:select:0;H=Argent / V= Anthrazit:7;KH38-EVO119;KH38-EVO119;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-EVO119_0.jpg;1;;;;
53969;;Couleur:select:0;H=Noir / V=Argent:26;KH38-EVO151;KH38-EVO151;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-EVO151_0.jpg;1;;;;
53969;;Couleur:select:0;H=Noir / V=d'oré:28;KH38-EVO152;KH38-EVO152;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-EVO152_0.jpg;1;;;;
53969;;Couleur:select:0;H=Noir / V=Bleu:27;KH38-EVO154;KH38-EVO154;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-EVO154_0.jpg;1;;;;
53969;;Couleur:select:0;H=Noir / V=Noir:29;KH38-EVO155;KH38-EVO155;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-EVO155_0.jpg;1;;;;
53969;;Couleur:select:0;H=Noir / V=Anthrazit:25;KH38-EVO159;KH38-EVO159;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-EVO159_0.jpg;1;;;;
53969;;Couleur:select:0;H=Anthrazit / V= Argent:2;KH38-EVO191;KH38-EVO191;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-EVO191_0.jpg;1;;;;
53969;;Couleur:select:0;H=Anthrazit / V= Bleu:3;KH38-EVO194;KH38-EVO194;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-EVO194_0.jpg;1;;;;
53969;;Couleur:select:0;H=Anthrazit / V= Noir:5;KH38-EVO195;KH38-EVO195;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-EVO195_0.jpg;1;;;;
53969;;Couleur:select:0;H=Anthrazit / V= Anthrazit:1;KH38-EVO199;KH38-EVO199;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-EVO199_0.jpg;1;;;;
53970;;Couleur:select:0;H=d'oré / V=Argent:20;KH38-KH121;KH38-KH121;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH121_0.jpg;1;;;;
53970;;Couleur:select:0;H=d'oré / V=d'oré:22;KH38-KH122;KH38-KH122;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH122_0.jpg;1;;;;
53970;;Couleur:select:0;H=d'oré / V=Bleu:21;KH38-KH124;KH38-KH124;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH124_0.jpg;1;;;;
53970;;Couleur:select:0;H=d'oré / V=Noir:23;KH38-KH125;KH38-KH125;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH125_0.jpg;1;;;;
53970;;Couleur:select:0;H=d'oré / V=Rouge:24;KH38-KH127;KH38-KH127;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH127_0.jpg;1;;;;
53970;;Couleur:select:0;H=d'oré / V=Anthrazit:19;KH38-KH129;KH38-KH129;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH129_0.jpg;1;;;;
53970;;Couleur:select:0;H=Bleu / V=Argent:14;KH38-KH141;KH38-KH141;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH141_0.jpg;1;;;;
53970;;Couleur:select:0;H=Bleu / V=d'oré:16;KH38-KH142;KH38-KH142;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH142_0.jpg;1;;;;
53970;;Couleur:select:0;H=Bleu / V=Bleu:15;KH38-KH144;KH38-KH144;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH144_0.jpg;1;;;;
53970;;Couleur:select:0;H=Bleu / V=Noir:17;KH38-KH145;KH38-KH145;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH145_0.jpg;1;;;;
53970;;Couleur:select:0;H=Bleu / V=Rouge:18;KH38-KH147;KH38-KH147;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH147_0.jpg;1;;;;
53970;;Couleur:select:0;H=Bleu / V=Anthrazit:13;KH38-KH149;KH38-KH149;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH149_0.jpg;1;;;;
53970;;Couleur:select:0;H=Noir / V=Argent:26;KH38-KH151;KH38-KH151;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH151_0.jpg;1;;;;
53970;;Couleur:select:0;H=Noir / V=d'oré:28;KH38-KH152;KH38-KH152;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH152_0.jpg;1;;;;
53970;;Couleur:select:0;H=Noir / V=Bleu:27;KH38-KH154;KH38-KH154;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH154_0.jpg;1;;;;
53970;;Couleur:select:0;H=Noir / V=Noir:29;KH38-KH155;KH38-KH155;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH155_0.jpg;1;;;;
53970;;Couleur:select:0;H=Noir / V=Anthrazit:25;KH38-KH159;KH38-KH159;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH159_0.jpg;1;;;;
53970;;Couleur:select:0;H=Rouge / V=Argent:32;KH38-KH171;KH38-KH171;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH171_0.jpg;1;;;;
53970;;Couleur:select:0;H=Rouge / V=d'oré:34;KH38-KH172;KH38-KH172;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH172_0.jpg;1;;;;
53970;;Couleur:select:0;H=Rouge / V=Bleu:33;KH38-KH174;KH38-KH174;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH174_0.jpg;1;;;;
53970;;Couleur:select:0;H=Rouge / V=Rouge:36;KH38-KH177;KH38-KH177;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH177_0.jpg;1;;;;
53970;;Couleur:select:0;H=Rouge / V=Anthrazit:31;KH38-KH179;KH38-KH179;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH38-KH179_0.jpg;1;;;;
53972;;Couleur:select:0;H=Argent / V= Argent:8;KH39-EVO111;KH39-EVO111;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH39-EVO111_0.jpg;1;;;;
53972;;Couleur:select:0;H=Argent / V= d'oré:10;KH39-EVO112;KH39-EVO112;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH39-EVO112_0.jpg;1;;;;
53972;;Couleur:select:0;H=Argent / V= Bleu:9;KH39-EVO114;KH39-EVO114;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH39-EVO114_0.jpg;1;;;;
53972;;Couleur:select:0;H=Argent / V= Noir:11;KH39-EVO115;KH39-EVO115;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH39-EVO115_0.jpg;1;;;;
53972;;Couleur:select:0;H=Argent / V= Rouge:12;KH39-EVO117;KH39-EVO117;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH39-EVO117_0.jpg;1;;;;
53972;;Couleur:select:0;H=Argent / V= Anthrazit:7;KH39-EVO119;KH39-EVO119;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH39-EVO119_0.jpg;1;;;;
53972;;Couleur:select:0;H=Noir / V=Argent:26;KH39-EVO151;KH39-EVO151;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH39-EVO151_0.jpg;1;;;;
53972;;Couleur:select:0;H=Noir / V=d'oré:28;KH39-EVO152;KH39-EVO152;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH39-EVO152_0.jpg;1;;;;
53972;;Couleur:select:0;H=Noir / V=Bleu:27;KH39-EVO154;KH39-EVO154;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH39-EVO154_0.jpg;1;;;;
53972;;Couleur:select:0;H=Noir / V=Noir:29;KH39-EVO155;KH39-EVO155;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH39-EVO155_0.jpg;1;;;;
