id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);url strt;url end;image url;Delete existing images (0 = No, 1 = Yes);Filtre 1;Filtre 2;Filtre 3;Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
100635;1;Arrow Ducati;433;2110.19;1;1582.64;1;;;;;71061CPZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;1098S '07 Full System;<ul><li>With Db-Killer</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71061CPZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71061CPZ_0.jpg;0;Ducati;Street;Racing;Compatibilité marque:Ducati:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100636;1;Arrow Ducati;433;767.59;1;575.69;1;;;;;71062DK;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Monster S4R '03-05/ S2R '05 / S4 Rs '06 Carbon Silencer;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71062DK_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71062DK_0.jpg;0;Ducati;Street;Racing;Compatibilité marque:Ducati:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100637;1;Arrow Ducati;433;647.22;1;485.42;1;;;;;71062MC;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Monster S4R '03-05/ S2R '05 S4Rs '06 Upper & Lower Carbon Silencer;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71062MC_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71062MC_0.jpg;0;Ducati;Street;Racing;Compatibilité marque:Ducati:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100638;1;Arrow Suzuki;433;1304.63;1;978.47;1;;;;;71067CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R600 / 750 '08-10 Full System Competition;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71067CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71067CKZ_0.jpg;0;Suzuki;Street;Racing;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100639;1;Arrow Suzuki;433;1249.07;1;936.80;1;;;;;71067CPZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R600 / 750 '08-10 Full System Competition;<ul><li>With Db Killer</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71067CPZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71067CPZ_0.jpg;0;Suzuki;Street;Racing;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100640;1;Arrow Suzuki;433;1869.44;1;1402.08;1;;;;;71068CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R600 / 750 '08-10 Titanium Full System Competition;<ul><li>With Db-Killer</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71068CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71068CKZ_0.jpg;0;Suzuki;Street;Racing;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100641;1;Arrow Suzuki;433;1823.15;1;1367.36;1;;;;;71068CPZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R600 / 750 '08-10 Titanium Full System Competition;<ul><li>With Db-Killer</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71068CPZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71068CPZ_0.jpg;0;Suzuki;Street;Racing;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100642;1;Arrow Kawasaki;433;1308.33;1;981.25;1;;;;;71069CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-10R '08 Full System Competition;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71069CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71069CKZ_0.jpg;0;Kawasaki;Street;Racing;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100643;1;Arrow Kawasaki;433;1252.78;1;939.59;1;;;;;71069CPZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-10R '08 Full System Competition;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71069CPZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71069CPZ_0.jpg;0;Kawasaki;Street;Racing;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100644;1;Arrow Kawasaki;433;1875.93;1;1406.95;1;;;;;71070CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-10R '08 Titanium Full System Competition;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71070CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71070CKZ_0.jpg;0;Kawasaki;Street;Racing;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100645;1;Arrow Kawasaki;433;1821.3;1;1365.98;1;;;;;71070CPZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-10R '08 Titanium Full System Competition;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71070CPZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71070CPZ_0.jpg;0;Kawasaki;Street;Racing;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100646;1;Arrow Yamaha;433;1450;1;1087.50;1;;;;;71072CKR;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Yzf R6 '08/12 Evo Full System ;<ul><li>With Works Silencer</li><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71072CKR_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71072CKR_0.jpg;0;Yamaha;Street;Racing;Compatibilité marque:Yamaha:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100647;1;Arrow Yamaha;433;1304.63;1;978.47;1;;;;;71072CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Yzf R6 '08 Full System Competition Titanium Silencer;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71072CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71072CKZ_0.jpg;0;Yamaha;Street;Racing;Compatibilité marque:Yamaha:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100648;0;Arrow Yamaha;433;483.33;1;362.50;1;;;;;71072CKZA;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Replacement Silencer For 71073Ckza;<ul><li>Silencer Clamp Included</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Yamaha;Street;Racing;Compatibilité marque:Yamaha:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100649;1;Arrow Yamaha;433;1252.78;1;939.59;1;;;;;71072CPZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Yzf R6 '08 Full System Competition Titanium Silencer;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71072CPZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71072CPZ_0.jpg;0;Yamaha;Street;Racing;Compatibilité marque:Yamaha:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100650;1;Arrow Yamaha;433;1909.26;1;1431.95;1;;;;;71073CKR;;Freidig;Arrow;;;;;;;;0.00;;both;;;;R6 '08/12 Titanium Evo Full System ;<ul><li>With Works Silencer</li><li>With Carbon End Cap </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71073CKR_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71073CKR_0.jpg;0;Yamaha;Street;Racing;Compatibilité marque:Yamaha:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100651;1;Arrow Yamaha;433;1887.96;1;1415.97;1;;;;;71073CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Yzf R6 '08 Titanium Full System Competition;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71073CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71073CKZ_0.jpg;0;Yamaha;Street;Racing;Compatibilité marque:Yamaha:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100652;1;Arrow Yamaha;433;1836.11;1;1377.08;1;;;;;71073CPZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Yzf R6'08 Titanium Full System Competition;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71073CPZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71073CPZ_0.jpg;0;Yamaha;Street;Racing;Compatibilité marque:Yamaha:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100653;0;Arrow Honda;433;2165.74;1;1624.31;1;;;;;71075CKR;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr600Rr '09 Evo Full System Competition ;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Honda;Street;Racing;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100654;1;Arrow Honda;433;1443.52;1;1082.64;1;;;;;71075CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr600Rr '09 Competition Full System;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71075CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71075CKZ_0.jpg;0;Honda;Street;Racing;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100655;1;Arrow Accessoire;433;684.26;1;513.20;1;;;;;71075CKZA;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Silencer Unit For 75076Ckz;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71075CKZA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71075CKZA_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100656;1;Arrow Honda;433;1396.3;1;1047.23;1;;;;;71075CPZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr600Rr '09 Competition Full System;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71075CPZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71075CPZ_0.jpg;0;Honda;Street;Racing;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100657;1;Arrow Honda;433;2017.59;1;1513.19;1;;;;;71076CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr600Rr '09 Competition Titanium Full System;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71076CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71076CKZ_0.jpg;0;Honda;Street;Racing;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100658;1;Arrow Hona;433;1964.81;1;1473.61;1;;;;;71076CPZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr600Rr '09 Competition Titanium Full System;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71076CPZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71076CPZ_0.jpg;0;Honda;Street;Racing;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100659;1;Arrow Kawasaki;433;1492.59;1;1119.44;1;;;;;71077CKR;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-6R '09-10 Evo Competition Full System;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71077CKR_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71077CKR_0.jpg;0;Kawasaki;Street;Racing;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100660;1;Arrow Kawasaki;433;1349.07;1;1011.80;1;;;;;71077CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-6R '09-10 Competition Full System;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71077CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71077CKZ_0.jpg;0;Kawasaki;Street;Racing;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100661;1;Arrow Kawasaki;433;1300.93;1;975.70;1;;;;;71077CPZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-6R '09-10 Competition Full System;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71077CPZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71077CPZ_0.jpg;0;Kawasaki;Street;Racing;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100662;1;Arrow Kawasaki;433;2053.7;1;1540.28;1;;;;;71078CKR;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-6R '09-10 Evo Titanium Competition Full System;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71078CKR_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71078CKR_0.jpg;0;Kawasaki;Street;Racing;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100663;1;Arrow Kawasaki;433;1896.3;1;1422.23;1;;;;;71078CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-6R '09-10 Competition Titanium Full System;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71078CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71078CKZ_0.jpg;0;Kawasaki;Street;Racing;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100664;1;Arrow Kawasaki;433;1841.67;1;1381.25;1;;;;;71078CPZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Zx-6R '09-10 Competition Titanium Full System;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71078CPZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71078CPZ_0.jpg;0;Kawasaki;Street;Racing;Compatibilité marque:Kawasaki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100665;1;Arrow Yamaha;433;1823.15;1;1367.36;1;;;;;71079CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Yzf R1 '09-11 Competition Full System;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71079CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71079CKZ_0.jpg;0;Yamaha;Street;Racing;Compatibilité marque:Yamaha:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100666;1;Arrow Yamaha;433;2378.7;1;1784.03;1;;;;;71080CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Yzf R1 '09-11 Competition Titanium Full System;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71080CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71080CKZ_0.jpg;0;Yamaha;Street;Racing;Compatibilité marque:Yamaha:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100667;1;Arrow Ducati;433;2267.59;1;1700.69;1;;;;;71081CPZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;1098R '08-09 / 1198 '09 Competition Full System;<ul><li>With Db-Killer</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71081CPZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71081CPZ_0.jpg;0;Ducati;Street;Racing;Compatibilité marque:Ducati:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100668;1;Arrow Honda;433;1471.3;1;1103.48;1;;;;;71082CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr600Rr '09 Competition Full System;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71082CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71082CKZ_0.jpg;0;Honda;Street;Racing;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100669;1;Arrow Honda;433;2054.63;1;1540.97;1;;;;;71083CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr600Rr '09 Competition Titanium Full System;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71083CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71083CKZ_0.jpg;0;Honda;Street;Racing;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100670;1;Arrow Suzuki;433;1906.48;1;1429.86;1;;;;;71084CKR;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R1000 '09-10 Evo 4:1:2 Competition Full System;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71084CKR_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71084CKR_0.jpg;0;Suzuki;Street;Racing;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100671;1;Arrow Suzuki;433;1795.37;1;1346.53;1;;;;;71084CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R1000 '09-10 Competition Full System;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71084CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71084CKZ_0.jpg;0;Suzuki;Street;Racing;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100672;1;Arrow Suzuki;433;2489.81;1;1867.36;1;;;;;71085CKR;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R1000 '09-10 Evo 4:1:2 Titanium Competition Full System;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71085CKR_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71085CKR_0.jpg;0;Suzuki;Street;Racing;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100673;1;Arrow Suzuki;433;2369.44;1;1777.08;1;;;;;71085CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gsx-R1000 '09-10 Competition Titanium Full System;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71085CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71085CKZ_0.jpg;0;Suzuki;Street;Racing;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100674;1;Arrow Honda;433;1519.44;1;1139.58;1;;;;;71088CKR;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Nouveau Numero: 71103Ckr;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71088CKR_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71088CKR_0.jpg;0;Honda;Street;Racing;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100675;1;Arrow Honda;433;1500;1;1125.00;1;;;;;71088CKZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr1000Rr '08-09 Full System;<ul><li>With Carbon End Cap</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71088CKZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71088CKZ_0.jpg;0;Honda;Street;Racing;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100676;0;Arrow Accessoires;433;571.3;1;428.48;1;;;;;71088CKZA;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Muffler For Full System 71089Ckz Titan, Endcap In Carbon;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100677;1;Arrow Honda;433;1464.81;1;1098.61;1;;;;;71088CPR;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr1000Rr '09 Evo Competition Full System;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71088CPR_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71088CPR_0.jpg;0;Honda;Street;Racing;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100678;1;Arrow Honda;433;1375.93;1;1031.95;1;;;;;71088CPZ;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Cbr1000Rr '08-09 Full System;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;71088CPZ_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/71088CPZ_0.jpg;0;Honda;Street;Racing;Compatibilité marque:Honda:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
